Id,SalePrice
2735,120199.34606009863
2736,149761.9610094951
2737,103996.41977513352
2738,161194.86462727826
2739,159738.6364247624
2740,144903.35131772823
2741,136321.17411210333
2742,164455.63974295568
2743,134578.20469492397
2744,143907.6067206259
2745,134610.27917262487
2746,111595.87256804123
2747,175137.52093414884
2748,141813.58656945857
2749,112186.52794159975
2750,114014.6879768589
2751,102682.10415150005
2752,242516.42977168428
2753,169158.9979495991
2754,238696.91071438786
2755,169329.5867689766
2756,43719.92933805013
2757,61267.34112210148
2758,49871.23017243053
2759,167162.29536179735
2760,138368.37776422664
2761,144625.74610761486
2762,146475.16899821634
2763,191188.4923147085
2764,198426.87067882094
2765,254017.6047961748
2766,136659.231767205
2767,72454.28097719356
2768,128162.0930798919
2769,121640.79862073672
2770,173128.71558555737
2771,107807.52354354829
2772,97706.29409399652
2773,170258.36105078584
2774,147330.76508858043
2775,105122.816539106
2776,142768.3988303521
2777,175635.1903005091
2778,141361.84925577368
2779,139882.38184276698
2780,123272.40274592742
2781,85796.91150237097
2782,91986.15625535189
2783,65235.01965973954
2784,124904.00624530783
2785,142132.36204912292
2786,19384.846139708476
2787,146367.69038914284
2788,41278.22186961374
2789,211797.4353084078
2790,93287.12941077445
2791,128747.10219897216
2792,37968.6627589757
2793,166265.85571632325
2794,64735.88437462167
2795,113577.53200077328
2796,85121.67025667506
2797,243404.18482107692
2798,106718.85356658636
2799,118293.62802911678
2800,71186.05331983263
2801,122566.05308134988
2802,133894.9181672592
2803,207834.7453443106
2804,153523.21449598676
2805,102674.2899308561
2806,91621.87969032038
2807,177748.1611092533
2808,131935.78952021667
2809,136674.6817856655
2810,117561.75393422422
2811,154897.46228369043
2812,161660.54769910345
2813,190839.97657959114
2814,190021.84712896857
2815,93210.34626072945
2816,225084.0549785345
2817,131897.76233654414
2818,122754.21812827917
2819,216149.36213441569
2820,121917.70597122221
2821,110355.30742452011
2822,212301.5083429664
2823,325632.52271794504
2824,161938.75332137846
2825,154394.5089532875
2826,113400.84079935186
2827,169780.64056534335
2828,252852.52912223976
2829,207280.42727369085
2830,259376.95823338442
2831,205689.5414733275
2832,215727.31524714
2833,259291.55698138656
2834,241738.32208683933
2835,227162.22610270692
2836,229390.32538346387
2837,174952.4587252416
2838,142913.02022598183
2839,189494.42478366615
2840,216149.1910571216
2841,230132.91122580922
2842,236073.87778782635
2843,166759.29350353696
2844,180383.0583205804
2845,109372.08933907653
2846,237857.9895972468
2847,209216.98060252532
2848,225722.1215987215
2849,240876.9097039398
2850,288115.58294111403
2851,242648.61564708062
2852,242767.4635385437
2853,248345.20397998847
2854,150589.9805864412
2855,210255.99455646778
2856,235559.6151590647
2857,228207.2261384602
2858,206572.02835206216
2859,112221.37670196248
2860,126846.75636925563
2861,131859.83914304216
2862,234276.8280524625
2863,130721.42971761568
2864,264300.9848222655
2865,170214.13874352188
2866,221816.58606412297
2867,80998.76542363688
2868,150640.08786924547
2869,114522.11168545188
2870,136337.50964824803
2871,82563.42961018055
2872,-1097.7224022884038
2873,88908.85712631722
2874,136040.47436701282
2875,158565.10280430864
2876,175256.9571965399
2877,147414.38339033967
2878,179892.15147371258
2879,130888.49304219558
2880,120263.08666702507
2881,154286.17695823603
2882,155609.1215553694
2883,195122.11137866616
2884,198036.29970783243
2885,175383.2803091287
2886,191051.7052881296
2887,100632.9773544793
2888,151598.80506414408
2889,41847.379318293155
2890,55225.50913255938
2891,179080.72359355222
2892,29435.608301645058
2893,114484.2370731169
2894,30350.795082552562
2895,258205.31897706335
2896,251037.6936750454
2897,197385.86126584045
2898,195921.07833154793
2899,235036.66632203694
2900,166486.08533828327
2901,187801.5570917669
2902,186501.33662334608
2903,277890.11643844587
2904,288923.9484936441
2905,57187.69050225367
2906,218622.83318448198
2907,141747.3327067556
2908,107998.9718305781
2909,190544.8315030433
2910,57569.44755051388
2911,99394.0918434056
2912,137940.96166170057
2913,100505.26412178986
2914,84343.02463281697
2915,84343.02463281697
2916,99041.35254317688
2917,140832.66556839645
2918,105475.93574517379
2919,248709.48769348746
